SalesID,InventoryID,CustID,EmployeeID,Price,Unit_Price,Sale_Date,quantity
1988,37,56,2,6.9,6.9,2024-10-31 09:55:22,1
1988,16,56,2,11.5,5.75,2024-10-31 16:38:38,2
1989,28,67,2,11.1,5.55,2024-10-31 02:30:07,2
1989,24,67,2,16.65,5.55,2024-10-31 16:31:28,3
1990,23,50,4,16.05,5.35,2024-10-31 16:48:15,3
1991,35,39,7,6.35,6.35,2024-10-31 01:12:58,1
1991,13,39,7,4.75,4.75,2024-10-31 13:10:23,1
1992,4,13,5,14.25,4.75,2024-10-31 21:42:58,3
1992,7,13,5,9.9,4.95,2024-10-31 18:08:47,2
1992,35,13,5,12.7,6.35,2024-10-31 00:49:50,2
1993,34,69,1,10.7,5.35,2024-10-31 19:56:48,2
1993,22,69,1,27.8,6.95,2024-10-31 03:13:24,4
1993,34,69,1,10.7,5.35,2024-10-31 19:01:46,2
1993,33,69,1,10.7,5.35,2024-10-31 16:44:16,2
1993,29,69,1,5.55,5.55,2024-10-31 09:39:38,1
1994,8,57,4,9.9,4.95,2024-10-31 20:54:45,2
1994,4,57,4,9.5,4.75,2024-10-31 15:53:19,2
1994,9,57,4,14.85,4.95,2024-10-31 21:00:09,3
1994,14,57,4,19.0,4.75,2024-10-31 20:52:12,4
1995,10,8,2,4.95,4.95,2024-10-31 07:56:11,1
1995,19,8,2,24.2,6.05,2024-10-31 06:57:05,4
1995,27,8,2,16.65,5.55,2024-10-31 22:54:20,3
1996,22,36,6,20.85,6.95,2024-10-31 08:28:10,3
1996,11,36,6,4.95,4.95,2024-10-31 00:22:59,1
1997,9,60,5,19.8,4.95,2024-10-31 20:44:10,4
1997,28,60,5,5.55,5.55,2024-10-31 14:00:19,1
1998,17,3,4,5.75,5.75,2024-10-31 17:59:32,1
1999,31,53,1,22.2,5.55,2024-10-31 11:29:31,4
1999,8,53,1,14.85,4.95,2024-10-31 12:42:45,3
1999,9,53,1,9.9,4.95,2024-10-31 02:59:55,2
1999,2,53,1,4.35,4.35,2024-10-31 23:58:56,1
2000,28,10,7,11.1,5.55,2024-10-31 11:56:40,2
2000,8,10,7,9.9,4.95,2024-10-31 11:23:16,2
2000,13,10,7,4.75,4.75,2024-10-31 19:08:06,1
2001,27,13,3,22.2,5.55,2024-10-31 00:39:04,4
2001,10,13,3,9.9,4.95,2024-10-31 18:42:18,2
2001,28,13,3,22.2,5.55,2024-10-31 17:13:42,4
2001,27,13,3,11.1,5.55,2024-10-31 03:29:30,2
2001,14,13,3,19.0,4.75,2024-10-31 02:46:21,4
2002,36,15,4,6.35,6.35,2024-10-31 13:16:26,1
2002,8,15,4,19.8,4.95,2024-10-31 12:02:05,4
2002,38,15,4,6.65,6.65,2024-10-31 17:36:34,1
2003,22,16,2,6.95,6.95,2024-10-31 13:38:12,1
2003,10,16,2,9.9,4.95,2024-10-31 14:24:18,2
2003,8,16,2,14.85,4.95,2024-10-31 07:21:28,3
2004,2,38,1,8.7,4.35,2024-10-31 07:15:11,2
2004,37,38,1,13.8,6.9,2024-10-31 15:16:03,2
2004,35,38,1,12.7,6.35,2024-10-31 23:52:58,2
2004,8,38,1,14.85,4.95,2024-10-31 05:37:24,3
2004,11,38,1,19.8,4.95,2024-10-31 03:05:50,4
2005,33,60,7,21.4,5.35,2024-10-31 03:37:01,4
2006,24,29,7,16.65,5.55,2024-10-31 10:06:20,3
2006,26,29,7,16.65,5.55,2024-10-31 05:36:08,3
2006,34,29,7,10.7,5.35,2024-10-31 13:45:09,2
2006,21,29,7,9.9,4.95,2024-10-31 20:09:16,2
2006,19,29,7,6.05,6.05,2024-10-31 12:21:00,1
2007,26,2,6,16.65,5.55,2024-10-31 23:11:13,3
2007,31,2,6,22.2,5.55,2024-10-31 22:00:47,4
2007,23,2,6,10.7,5.35,2024-10-31 12:42:12,2
2008,12,23,1,4.95,4.95,2024-10-31 17:27:58,1
2008,13,23,1,9.5,4.75,2024-10-31 15:58:23,2
2008,17,23,1,17.25,5.75,2024-10-31 20:12:52,3
2008,21,23,1,19.8,4.95,2024-10-31 23:37:43,4
2008,9,23,1,4.95,4.95,2024-10-31 14:21:39,1
2009,20,21,3,14.2,7.1,2024-10-31 15:50:32,2
2009,3,21,3,12.7,6.35,2024-10-31 09:56:22,2
2009,13,21,3,4.75,4.75,2024-10-31 07:59:25,1
2009,4,21,3,9.5,4.75,2024-10-31 06:00:02,2
2009,24,21,3,22.2,5.55,2024-10-31 17:42:13,4
2010,13,20,3,4.75,4.75,2024-10-31 23:21:01,1
2010,36,20,3,6.35,6.35,2024-10-31 07:35:44,1
2010,24,20,3,11.1,5.55,2024-10-31 01:46:42,2
2010,32,20,3,5.35,5.35,2024-10-31 00:43:13,1
2010,15,20,3,19.0,4.75,2024-10-31 05:13:29,4
2011,21,67,2,14.85,4.95,2024-10-31 04:07:15,3
2011,33,67,2,10.7,5.35,2024-10-31 09:09:29,2
2011,7,67,2,19.8,4.95,2024-10-31 14:59:32,4
2011,37,67,2,27.6,6.9,2024-10-31 06:05:08,4
2011,32,67,2,16.05,5.35,2024-10-31 10:18:32,3
2012,21,74,1,19.8,4.95,2024-10-31 12:45:10,4
2012,21,74,1,9.9,4.95,2024-10-31 18:44:24,2
2013,33,35,5,16.05,5.35,2024-10-31 10:40:30,3
2013,15,35,5,14.25,4.75,2024-10-31 01:55:17,3
2013,26,35,5,5.55,5.55,2024-10-31 07:59:39,1
2013,35,35,5,12.7,6.35,2024-10-31 20:01:50,2
2014,36,9,6,19.05,6.35,2024-10-31 07:58:12,3
2014,18,9,6,6.3,6.3,2024-10-31 06:45:53,1
2014,10,9,6,9.9,4.95,2024-10-31 21:48:40,2
2015,29,25,2,22.2,5.55,2024-10-31 16:29:48,4
2016,15,62,1,4.75,4.75,2024-10-31 19:03:30,1
2016,16,62,1,23.0,5.75,2024-10-31 18:19:20,4
2016,8,62,1,9.9,4.95,2024-10-31 04:03:25,2
2016,15,62,1,9.5,4.75,2024-10-31 01:57:44,2
2017,38,38,6,13.3,6.65,2024-10-31 21:46:13,2
2017,16,38,6,23.0,5.75,2024-10-31 23:25:01,4
2018,10,2,4,4.95,4.95,2024-10-31 06:48:36,1
2019,15,6,3,14.25,4.75,2024-10-31 00:37:54,3
2019,21,6,3,19.8,4.95,2024-10-31 08:09:13,4
2019,17,6,3,23.0,5.75,2024-10-31 06:00:57,4
2019,22,6,3,27.8,6.95,2024-10-31 21:02:52,4
2019,37,6,3,13.8,6.9,2024-10-31 09:24:10,2
2020,12,5,1,14.85,4.95,2024-10-31 21:13:35,3
2020,12,5,1,14.85,4.95,2024-10-31 19:19:36,3
2020,12,5,1,19.8,4.95,2024-10-31 01:25:46,4
2020,24,5,1,16.65,5.55,2024-10-31 10:37:23,3
2020,34,5,1,16.05,5.35,2024-10-31 15:22:30,3
2021,37,49,5,20.7,6.9,2024-10-31 10:31:42,3
2021,10,49,5,4.95,4.95,2024-10-31 08:53:51,1
2022,21,22,2,4.95,4.95,2024-10-31 12:20:47,1
2022,35,22,2,19.05,6.35,2024-10-31 22:16:50,3
2023,20,57,1,21.3,7.1,2024-10-31 08:06:56,3
2023,8,57,1,14.85,4.95,2024-10-31 17:45:37,3
2024,24,18,7,16.65,5.55,2024-10-31 15:48:29,3
2024,16,18,7,17.25,5.75,2024-10-31 17:26:00,3
2024,31,18,7,16.65,5.55,2024-10-31 02:37:59,3
2024,6,18,7,14.25,4.75,2024-10-31 21:06:59,3
2024,33,18,7,10.7,5.35,2024-10-31 12:50:35,2
2025,4,31,5,9.5,4.75,2024-10-31 18:54:00,2
2025,7,31,5,9.9,4.95,2024-10-31 23:44:24,2
2026,25,23,5,5.35,5.35,2024-10-31 23:36:31,1
2026,3,23,5,12.7,6.35,2024-10-31 01:23:40,2
2026,16,23,5,17.25,5.75,2024-10-31 23:07:24,3
2026,4,23,5,4.75,4.75,2024-10-31 11:45:55,1
2026,18,23,5,12.6,6.3,2024-10-31 15:16:34,2
2027,26,25,7,11.1,5.55,2024-10-31 14:38:56,2
2027,35,25,7,6.35,6.35,2024-10-31 20:42:06,1
2028,33,24,7,10.7,5.35,2024-10-31 20:55:14,2
2028,31,24,7,11.1,5.55,2024-10-31 17:39:53,2
2028,19,24,7,12.1,6.05,2024-10-31 02:14:31,2
2029,10,53,1,9.9,4.95,2024-10-31 15:06:04,2
2030,2,47,3,8.7,4.35,2024-10-31 09:04:16,2
2030,21,47,3,14.85,4.95,2024-10-31 01:17:30,3
2030,12,47,3,9.9,4.95,2024-10-31 17:51:59,2
2030,20,47,3,21.3,7.1,2024-10-31 11:55:58,3
2031,14,54,4,14.25,4.75,2024-10-31 17:00:22,3
2031,22,54,4,27.8,6.95,2024-10-31 09:08:41,4
2031,20,54,4,7.1,7.1,2024-10-31 20:30:23,1
2031,20,54,4,28.4,7.1,2024-10-31 16:34:39,4
2031,20,54,4,14.2,7.1,2024-10-31 00:08:05,2
2032,14,23,1,14.25,4.75,2024-10-31 10:53:42,3
2032,23,23,1,5.35,5.35,2024-10-31 02:19:36,1
2032,35,23,1,12.7,6.35,2024-10-31 10:51:23,2
2032,25,23,1,5.35,5.35,2024-10-31 21:38:12,1
2033,32,46,2,5.35,5.35,2024-10-31 14:44:21,1
2033,12,46,2,9.9,4.95,2024-10-31 13:51:22,2
2033,26,46,2,16.65,5.55,2024-10-31 05:17:34,3
2033,18,46,2,12.6,6.3,2024-10-31 06:39:46,2
2033,36,46,2,6.35,6.35,2024-10-31 21:30:01,1
2034,22,52,7,13.9,6.95,2024-10-31 17:26:37,2
2034,1,52,7,26.0,6.5,2024-10-31 12:25:47,4
2035,1,65,4,19.5,6.5,2024-10-31 17:58:02,3
2035,16,65,4,23.0,5.75,2024-10-31 19:25:29,4
2035,9,65,4,9.9,4.95,2024-10-31 16:36:43,2
2035,11,65,4,14.85,4.95,2024-10-31 16:22:53,3
2035,28,65,4,5.55,5.55,2024-10-31 16:53:32,1
2036,29,41,3,22.2,5.55,2024-10-31 12:40:23,4
2036,33,41,3,16.05,5.35,2024-10-31 21:49:52,3
2037,14,47,4,19.0,4.75,2024-10-31 16:20:17,4
2037,9,47,4,9.9,4.95,2024-10-31 18:58:02,2
2038,8,16,7,14.85,4.95,2024-10-31 19:41:33,3
2038,21,16,7,9.9,4.95,2024-10-31 03:04:59,2
2039,37,29,6,13.8,6.9,2024-10-31 12:56:36,2
2040,30,68,6,22.2,5.55,2024-10-31 23:03:13,4
2040,12,68,6,9.9,4.95,2024-10-31 17:51:07,2
2040,25,68,6,5.35,5.35,2024-10-31 18:57:18,1
2040,34,68,6,16.05,5.35,2024-10-31 22:15:04,3
2041,8,29,2,4.95,4.95,2024-10-31 22:05:58,1
2041,1,29,2,13.0,6.5,2024-10-31 06:06:58,2
2041,9,29,2,4.95,4.95,2024-10-31 19:02:16,1
2041,11,29,2,14.85,4.95,2024-10-31 05:44:53,3
2041,33,29,2,10.7,5.35,2024-10-31 18:49:14,2
2042,36,28,3,19.05,6.35,2024-10-31 11:45:39,3
2042,20,28,3,21.3,7.1,2024-10-31 22:12:35,3
2042,14,28,3,4.75,4.75,2024-10-31 00:15:58,1
2042,14,28,3,19.0,4.75,2024-10-31 07:45:22,4
2043,2,54,2,8.7,4.35,2024-10-31 14:38:04,2
2044,3,65,7,6.35,6.35,2024-10-31 06:02:08,1
2044,27,65,7,22.2,5.55,2024-10-31 21:23:57,4
2045,13,42,4,19.0,4.75,2024-10-31 02:24:50,4
2045,11,42,4,14.85,4.95,2024-10-31 20:17:39,3
2045,38,42,4,6.65,6.65,2024-10-31 01:05:15,1
2046,9,33,5,14.85,4.95,2024-10-31 16:46:52,3
2046,21,33,5,4.95,4.95,2024-10-31 09:38:33,1
2046,8,33,5,9.9,4.95,2024-10-31 13:29:46,2
2046,33,33,5,10.7,5.35,2024-10-31 00:47:30,2
2047,15,50,3,19.0,4.75,2024-10-31 11:24:44,4
2047,23,50,3,5.35,5.35,2024-10-31 12:14:43,1
2047,22,50,3,13.9,6.95,2024-10-31 09:47:47,2
2047,14,50,3,4.75,4.75,2024-10-31 02:36:29,1
2048,20,59,2,21.3,7.1,2024-10-31 16:51:11,3
2048,26,59,2,22.2,5.55,2024-10-31 01:45:27,4
2048,5,59,2,19.8,4.95,2024-10-31 12:30:26,4
2048,15,59,2,14.25,4.75,2024-10-31 03:15:28,3
2049,29,75,4,5.55,5.55,2024-10-31 21:36:35,1
2049,18,75,4,18.9,6.3,2024-10-31 20:24:09,3
2050,33,54,2,5.35,5.35,2024-10-31 16:34:01,1
2050,6,54,2,4.75,4.75,2024-10-31 06:05:06,1
2050,9,54,2,9.9,4.95,2024-10-31 14:12:58,2
2051,19,31,3,12.1,6.05,2024-10-31 16:11:06,2
2052,29,56,5,11.1,5.55,2024-10-31 18:38:59,2
2052,34,56,5,16.05,5.35,2024-10-31 17:28:17,3
2053,1,35,4,19.5,6.5,2024-10-31 02:54:58,3
2053,11,35,4,9.9,4.95,2024-10-31 02:50:25,2
2053,31,35,4,22.2,5.55,2024-10-31 10:27:24,4
2053,22,35,4,27.8,6.95,2024-10-31 07:20:55,4
2053,16,35,4,5.75,5.75,2024-10-31 19:03:07,1
2054,6,51,2,9.5,4.75,2024-10-31 09:35:51,2
2054,20,51,2,14.2,7.1,2024-10-31 11:59:48,2
2055,11,65,7,9.9,4.95,2024-10-31 02:04:54,2
2055,11,65,7,9.9,4.95,2024-10-31 04:47:44,2
2056,3,57,3,12.7,6.35,2024-10-31 23:29:01,2
2056,3,57,3,6.35,6.35,2024-10-31 15:35:11,1
2056,22,57,3,27.8,6.95,2024-10-31 07:11:41,4
2056,6,57,3,9.5,4.75,2024-10-31 19:41:14,2
2057,27,17,2,22.2,5.55,2024-10-31 17:05:29,4
2057,10,17,2,9.9,4.95,2024-10-31 04:13:05,2
2057,18,17,2,18.9,6.3,2024-10-31 13:54:00,3
2057,1,17,2,19.5,6.5,2024-10-31 18:36:47,3
2058,24,21,1,5.55,5.55,2024-10-31 07:52:23,1
2058,35,21,1,12.7,6.35,2024-10-31 09:25:20,2
2058,31,21,1,5.55,5.55,2024-10-31 06:46:28,1
2059,36,45,7,12.7,6.35,2024-10-31 01:26:21,2
2059,23,45,7,16.05,5.35,2024-10-31 05:06:24,3
2059,33,45,7,10.7,5.35,2024-10-31 10:59:02,2
2059,20,45,7,7.1,7.1,2024-10-31 09:26:13,1
2059,15,45,7,9.5,4.75,2024-10-31 02:05:52,2
2060,12,67,5,9.9,4.95,2024-10-31 21:31:22,2
2060,26,67,5,22.2,5.55,2024-10-31 02:17:11,4
2060,23,67,5,21.4,5.35,2024-10-31 05:37:55,4
2061,11,73,7,14.85,4.95,2024-10-31 04:09:18,3
2061,32,73,7,21.4,5.35,2024-10-31 18:36:20,4
2061,26,73,7,5.55,5.55,2024-10-31 20:47:53,1
2061,13,73,7,19.0,4.75,2024-10-31 16:11:53,4
2061,34,73,7,21.4,5.35,2024-10-31 06:19:34,4
2062,4,17,5,4.75,4.75,2024-10-31 03:02:12,1
2063,24,8,7,22.2,5.55,2024-10-31 20:50:11,4
2064,15,11,4,4.75,4.75,2024-10-31 21:55:22,1
2064,28,11,4,22.2,5.55,2024-10-31 20:34:05,4
2065,3,7,2,12.7,6.35,2024-10-31 17:02:08,2
2065,5,7,2,14.85,4.95,2024-10-31 23:44:45,3
2065,8,7,2,14.85,4.95,2024-10-31 10:39:43,3
2065,30,7,2,11.1,5.55,2024-10-31 12:35:37,2
2065,33,7,2,10.7,5.35,2024-10-31 16:18:07,2
2066,33,52,2,16.05,5.35,2024-10-31 17:28:12,3
2066,32,52,2,5.35,5.35,2024-10-31 15:16:17,1
2066,33,52,2,21.4,5.35,2024-10-31 05:28:55,4
2067,17,3,7,11.5,5.75,2024-10-31 23:48:36,2
2067,37,3,7,27.6,6.9,2024-10-31 12:50:54,4
2067,16,3,7,23.0,5.75,2024-10-31 22:19:35,4
2068,2,21,2,13.05,4.35,2024-10-31 23:29:09,3
2068,28,21,2,11.1,5.55,2024-10-31 20:54:13,2
2069,28,46,5,16.65,5.55,2024-10-31 19:09:43,3
2069,38,46,5,6.65,6.65,2024-10-31 00:12:31,1
2069,20,46,5,21.3,7.1,2024-10-31 12:50:34,3
2069,35,46,5,6.35,6.35,2024-10-31 17:13:26,1
2069,11,46,5,9.9,4.95,2024-10-31 13:20:26,2
2070,21,43,2,14.85,4.95,2024-10-31 14:15:45,3
2070,19,43,2,24.2,6.05,2024-10-31 23:05:37,4
2070,12,43,2,19.8,4.95,2024-10-31 01:01:23,4
2070,9,43,2,9.9,4.95,2024-10-31 12:46:13,2
2071,4,4,6,14.25,4.75,2024-10-31 14:00:40,3
2071,16,4,6,23.0,5.75,2024-10-31 09:07:59,4
2071,12,4,6,4.95,4.95,2024-10-31 21:39:14,1
2071,8,4,6,14.85,4.95,2024-10-31 15:20:26,3
2071,29,4,6,5.55,5.55,2024-10-31 21:06:03,1
2072,34,17,2,10.7,5.35,2024-10-31 06:22:34,2
2072,32,17,2,5.35,5.35,2024-10-31 15:07:23,1
2072,8,17,2,14.85,4.95,2024-10-31 05:12:21,3
2072,11,17,2,9.9,4.95,2024-10-31 03:19:36,2
2072,5,17,2,4.95,4.95,2024-10-31 19:19:18,1
2073,5,37,1,19.8,4.95,2024-10-31 23:22:49,4
2073,12,37,1,4.95,4.95,2024-10-31 02:51:44,1
2073,33,37,1,16.05,5.35,2024-10-31 08:23:37,3
2074,1,38,7,13.0,6.5,2024-10-31 11:06:01,2
2074,33,38,7,21.4,5.35,2024-10-31 22:11:57,4
2074,30,38,7,11.1,5.55,2024-10-31 15:27:22,2
2075,15,18,4,4.75,4.75,2024-10-31 19:37:10,1
2075,26,18,4,22.2,5.55,2024-10-31 17:01:36,4
2076,35,37,5,25.4,6.35,2024-10-31 11:17:36,4
2077,3,54,6,25.4,6.35,2024-10-31 22:50:38,4
2078,14,22,2,9.5,4.75,2024-10-31 00:20:30,2
2079,19,32,7,6.05,6.05,2024-10-31 01:33:28,1
2079,12,32,7,4.95,4.95,2024-10-31 20:13:02,1
2079,8,32,7,14.85,4.95,2024-10-31 22:51:56,3
2079,1,32,7,26.0,6.5,2024-10-31 07:25:53,4
2080,37,32,3,27.6,6.9,2024-11-01 04:36:42,4
2080,22,32,3,27.8,6.95,2024-11-01 00:00:50,4
2080,21,32,3,19.8,4.95,2024-11-01 15:01:10,4
2080,33,32,3,16.05,5.35,2024-11-01 23:03:02,3
2081,17,73,5,17.25,5.75,2024-11-01 02:45:24,3
2081,17,73,5,23.0,5.75,2024-11-01 06:08:02,4
2082,37,70,6,6.9,6.9,2024-11-01 12:43:14,1
2082,10,70,6,4.95,4.95,2024-11-01 06:56:22,1
2082,16,70,6,11.5,5.75,2024-11-01 13:31:10,2
2082,17,70,6,11.5,5.75,2024-11-01 04:37:24,2
2082,5,70,6,14.85,4.95,2024-11-01 09:06:46,3
2083,15,5,6,9.5,4.75,2024-11-01 23:51:06,2
2083,24,5,6,16.65,5.55,2024-11-01 07:19:21,3
2084,7,39,2,9.9,4.95,2024-11-01 02:24:58,2
2085,24,14,5,22.2,5.55,2024-11-01 08:09:39,4
2085,20,14,5,14.2,7.1,2024-11-01 22:55:43,2
2086,37,13,1,20.7,6.9,2024-11-01 10:39:55,3
2086,34,13,1,5.35,5.35,2024-11-01 19:31:55,1
2087,7,44,6,19.8,4.95,2024-11-01 15:41:47,4
2088,7,4,5,19.8,4.95,2024-11-01 16:59:06,4
2088,37,4,5,13.8,6.9,2024-11-01 08:58:11,2
2088,27,4,5,16.65,5.55,2024-11-01 14:20:52,3
2089,10,9,4,19.8,4.95,2024-11-01 01:58:00,4
2090,34,64,2,21.4,5.35,2024-11-01 16:56:24,4
2090,30,64,2,11.1,5.55,2024-11-01 23:17:28,2
2090,29,64,2,5.55,5.55,2024-11-01 08:55:24,1
2090,32,64,2,5.35,5.35,2024-11-01 12:31:34,1
2090,10,64,2,4.95,4.95,2024-11-01 20:23:07,1
2091,34,68,7,21.4,5.35,2024-11-01 16:40:57,4
2091,12,68,7,4.95,4.95,2024-11-01 00:46:28,1
2091,15,68,7,14.25,4.75,2024-11-01 14:13:58,3
2091,31,68,7,11.1,5.55,2024-11-01 13:01:30,2
2092,8,21,5,19.8,4.95,2024-11-01 00:17:32,4
2092,18,21,5,6.3,6.3,2024-11-01 22:43:26,1
2093,35,74,7,12.7,6.35,2024-11-01 20:54:50,2
2093,26,74,7,16.65,5.55,2024-11-01 05:43:15,3
2094,12,55,6,19.8,4.95,2024-11-01 07:54:01,4
2094,2,55,6,8.7,4.35,2024-11-01 09:02:53,2
2094,2,55,6,8.7,4.35,2024-11-01 17:25:08,2
2094,8,55,6,14.85,4.95,2024-11-01 23:35:50,3
2094,15,55,6,9.5,4.75,2024-11-01 03:01:11,2
2095,21,59,3,4.95,4.95,2024-11-01 15:28:40,1
2095,5,59,3,19.8,4.95,2024-11-01 03:16:19,4
2095,12,59,3,19.8,4.95,2024-11-01 13:43:31,4
2095,10,59,3,19.8,4.95,2024-11-01 14:42:41,4
2096,33,42,7,16.05,5.35,2024-11-01 15:20:41,3
2096,16,42,7,5.75,5.75,2024-11-01 08:45:26,1
2096,35,42,7,6.35,6.35,2024-11-01 16:28:17,1
2096,18,42,7,25.2,6.3,2024-11-01 00:57:51,4
2096,2,42,7,13.05,4.35,2024-11-01 14:46:28,3
2097,20,47,6,14.2,7.1,2024-11-01 00:53:49,2
2097,11,47,6,4.95,4.95,2024-11-01 03:31:33,1
2097,14,47,6,19.0,4.75,2024-11-01 17:22:05,4
2097,14,47,6,14.25,4.75,2024-11-01 23:21:51,3
2098,13,56,1,4.75,4.75,2024-11-01 12:23:28,1
2098,33,56,1,16.05,5.35,2024-11-01 15:43:25,3
2098,3,56,1,25.4,6.35,2024-11-01 23:41:44,4
2098,38,56,1,19.95,6.65,2024-11-01 09:31:08,3
2098,2,56,1,17.4,4.35,2024-11-01 01:05:11,4
2099,10,54,1,14.85,4.95,2024-11-01 01:36:16,3
2099,15,54,1,19.0,4.75,2024-11-01 21:02:02,4
2099,1,54,1,13.0,6.5,2024-11-01 21:01:54,2
2100,10,66,5,9.9,4.95,2024-11-01 23:22:33,2
2100,3,66,5,25.4,6.35,2024-11-01 02:16:58,4
2100,22,66,5,6.95,6.95,2024-11-01 13:27:39,1
2100,19,66,5,12.1,6.05,2024-11-01 21:58:41,2
2101,19,61,2,24.2,6.05,2024-11-01 08:28:02,4
2101,34,61,2,5.35,5.35,2024-11-01 05:37:41,1
2101,9,61,2,19.8,4.95,2024-11-01 13:06:25,4
2101,20,61,2,14.2,7.1,2024-11-01 13:34:49,2
2102,36,22,3,12.7,6.35,2024-11-01 10:23:14,2
2103,29,39,2,5.55,5.55,2024-11-01 15:49:58,1
2103,5,39,2,4.95,4.95,2024-11-01 10:11:07,1
2103,31,39,2,16.65,5.55,2024-11-01 20:47:40,3
2103,7,39,2,19.8,4.95,2024-11-01 21:29:32,4
2104,13,5,2,19.0,4.75,2024-11-01 05:35:33,4
2104,21,5,2,9.9,4.95,2024-11-01 22:31:15,2
2104,21,5,2,9.9,4.95,2024-11-01 10:18:19,2
2104,16,5,2,11.5,5.75,2024-11-01 12:34:26,2
2104,37,5,2,13.8,6.9,2024-11-01 14:12:27,2
2105,16,45,7,23.0,5.75,2024-11-01 13:19:05,4
2105,12,45,7,4.95,4.95,2024-11-01 08:44:05,1
2105,18,45,7,18.9,6.3,2024-11-01 23:26:56,3
2106,11,55,2,9.9,4.95,2024-11-01 00:54:39,2
2106,33,55,2,5.35,5.35,2024-11-01 20:13:48,1
2107,12,1,5,4.95,4.95,2024-11-01 11:08:41,1
2107,17,1,5,17.25,5.75,2024-11-01 00:23:22,3
2107,8,1,5,9.9,4.95,2024-11-01 07:35:11,2
2107,21,1,5,19.8,4.95,2024-11-01 23:28:33,4
2108,1,34,2,13.0,6.5,2024-11-01 15:54:13,2
2108,30,34,2,16.65,5.55,2024-11-01 20:38:39,3
2108,15,34,2,14.25,4.75,2024-11-01 20:37:52,3
2108,1,34,2,13.0,6.5,2024-11-01 06:11:37,2
2108,19,34,2,24.2,6.05,2024-11-01 22:49:53,4
2109,21,3,1,14.85,4.95,2024-11-01 09:27:22,3
2109,22,3,1,13.9,6.95,2024-11-01 09:16:07,2
2109,22,3,1,20.85,6.95,2024-11-01 19:53:06,3
2109,33,3,1,16.05,5.35,2024-11-01 07:45:05,3
2109,6,3,1,14.25,4.75,2024-11-01 17:14:44,3
2110,2,31,5,17.4,4.35,2024-11-01 05:56:00,4
2110,24,31,5,5.55,5.55,2024-11-01 12:41:47,1
2110,5,31,5,19.8,4.95,2024-11-01 04:29:41,4
2110,16,31,5,17.25,5.75,2024-11-01 22:41:10,3
2110,22,31,5,6.95,6.95,2024-11-01 11:40:25,1
2111,20,58,1,21.3,7.1,2024-11-01 21:50:20,3
2111,25,58,1,16.05,5.35,2024-11-01 03:02:54,3
2111,38,58,1,19.95,6.65,2024-11-01 16:28:34,3
2112,25,30,2,5.35,5.35,2024-11-01 20:39:49,1
2112,15,30,2,19.0,4.75,2024-11-01 15:06:44,4
2113,16,12,4,5.75,5.75,2024-11-01 09:22:17,1
2113,27,12,4,11.1,5.55,2024-11-01 01:24:48,2
2113,30,12,4,11.1,5.55,2024-11-01 15:02:19,2
2113,9,12,4,19.8,4.95,2024-11-01 20:46:05,4
2114,5,20,1,9.9,4.95,2024-11-01 20:13:14,2
2114,3,20,1,25.4,6.35,2024-11-01 16:19:35,4
2115,36,32,6,12.7,6.35,2024-11-01 14:15:52,2
2115,11,32,6,19.8,4.95,2024-11-01 06:13:32,4
2116,12,60,6,4.95,4.95,2024-11-01 00:17:47,1
2116,27,60,6,5.55,5.55,2024-11-01 18:20:47,1
2116,23,60,6,16.05,5.35,2024-11-01 04:05:37,3
2117,8,42,3,19.8,4.95,2024-11-01 07:10:48,4
2117,13,42,3,4.75,4.75,2024-11-01 14:26:07,1
2117,32,42,3,5.35,5.35,2024-11-01 06:38:10,1
2118,1,45,7,26.0,6.5,2024-11-01 16:35:32,4
2118,21,45,7,4.95,4.95,2024-11-01 11:04:06,1
2119,26,3,5,22.2,5.55,2024-11-01 03:14:24,4
2120,7,33,5,19.8,4.95,2024-11-01 14:06:12,4
2120,24,33,5,22.2,5.55,2024-11-01 23:06:18,4
2120,12,33,5,14.85,4.95,2024-11-01 16:59:40,3
2120,29,33,5,22.2,5.55,2024-11-01 03:50:52,4
2120,33,33,5,21.4,5.35,2024-11-01 23:41:35,4
2121,1,17,3,19.5,6.5,2024-11-01 18:52:59,3
2121,22,17,3,13.9,6.95,2024-11-01 14:13:51,2
2121,4,17,3,4.75,4.75,2024-11-01 01:34:31,1
2121,22,17,3,27.8,6.95,2024-11-01 07:49:42,4
2122,4,74,6,14.25,4.75,2024-11-01 21:32:44,3
2122,12,74,6,4.95,4.95,2024-11-01 00:13:13,1
2122,10,74,6,9.9,4.95,2024-11-01 18:46:22,2
2122,7,74,6,9.9,4.95,2024-11-01 21:17:40,2
2122,28,74,6,5.55,5.55,2024-11-01 08:06:56,1
2123,1,36,3,26.0,6.5,2024-11-01 21:07:10,4
2123,36,36,3,25.4,6.35,2024-11-01 16:31:37,4
2124,10,28,7,14.85,4.95,2024-11-01 07:05:07,3
2124,27,28,7,5.55,5.55,2024-11-01 12:30:21,1
2124,37,28,7,20.7,6.9,2024-11-01 15:12:17,3
2124,34,28,7,10.7,5.35,2024-11-01 10:37:31,2
2125,23,5,5,5.35,5.35,2024-11-01 12:59:36,1
2125,31,5,5,11.1,5.55,2024-11-01 20:04:46,2
2126,17,12,2,5.75,5.75,2024-11-01 04:43:22,1
2126,11,12,2,9.9,4.95,2024-11-01 20:25:44,2
2126,38,12,2,13.3,6.65,2024-11-01 11:16:40,2
